==== a_000001_1 ====
Dłoń 1 (Right):
  Punkt 0: x=0.691, y=0.488, z=-0.000
  Punkt 14: x=0.434, y=0.334, z=-0.138
  Punkt 15: x=0.444, y=0.506, z=-0.134
  Punkt 16: x=0.454, y=0.623, z=-0.103
  Punkt 17: x=0.362, y=0.449, z=-0.059
  Punkt 18: x=0.354, y=0.380, z=-0.125
  Punkt 19: x=0.371, y=0.499, z=-0.117
  Punkt 20: x=0.392, y=0.588, z=-0.091
  Wektory:
    3→4: (0.042, -0.121, -0.012)
    0→5: (0.154, -0.429, -0.023)
    17→18: (-0.008, -0.069, -0.066)
    0→17: (-0.109, -0.351, -0.059)
    13→14: (-0.008, -0.069, -0.097)
    13→17: (-0.080, 0.046, -0.018)
    18→19: (0.017, 0.119, 0.008)
    5→6: (0.007, -0.092, -0.080)
    5→9: (-0.099, 0.003, -0.003)
    14→15: (0.010, 0.172, 0.004)
    0→1: (0.134, -0.083, -0.054)
    9→10: (0.009, -0.102, -0.095)
    1→2: (0.092, -0.170, -0.021)
    9→13: (-0.084, 0.029, -0.015)
    10→11: (-0.007, 0.171, -0.032)
    19→20: (0.021, 0.089, 0.025)
    6→7: (-0.024, 0.125, -0.046)
    15→16: (0.010, 0.117, 0.031)
    2→3: (0.021, -0.168, -0.020)
    11→12: (-0.004, 0.136, 0.002)
    7→8: (-0.017, 0.114, -0.017)

==== a_100101_195_flipped ====
Dłoń 1 (Left (flipped)):
  Punkt 0: x=0.506, y=0.800, z=-0.000
  Punkt 1: x=0.382, y=0.695, z=-0.060
  Punkt 2: x=0.300, y=0.526, z=-0.093
  Punkt 3: x=0.270, y=0.374, z=-0.126
  Punkt 4: x=0.237, y=0.249, z=-0.152
  Punkt 5: x=0.380, y=0.370, z=-0.023
  Punkt 6: x=0.377, y=0.271, z=-0.097
  Punkt 7: x=0.393, y=0.406, z=-0.143
  Punkt 8: x=0.409, y=0.527, z=-0.161
  Punkt 9: x=0.476, y=0.377, z=-0.025
  Punkt 10: x=0.474, y=0.264, z=-0.109
  Punkt 11: x=0.479, y=0.427, z=-0.142
  Punkt 12: x=0.482, y=0.563, z=-0.144
  Punkt 13: x=0.566, y=0.407, z=-0.040
  Punkt 14: x=0.562, y=0.328, z=-0.125
  Punkt 15: x=0.551, y=0.496, z=-0.123
  Punkt 16: x=0.540, y=0.621, z=-0.098
  Punkt 17: x=0.650, y=0.454, z=-0.060
  Punkt 18: x=0.645, y=0.385, z=-0.118
  Punkt 19: x=0.622, y=0.493, z=-0.111
  Punkt 20: x=0.607, y=0.581, z=-0.090
  Wektory:
    3→4: (-0.033, -0.125, -0.025)
    0→5: (-0.126, -0.431, -0.023)
    17→18: (-0.005, -0.069, -0.058)
    0→17: (0.144, -0.346, -0.060)
    13→14: (-0.004, -0.079, -0.085)
    13→17: (0.084, 0.048, -0.020)
    18→19: (-0.023, 0.108, 0.007)
    5→6: (-0.003, -0.099, -0.075)
    5→9: (0.096, 0.008, -0.002)
    14→15: (-0.011, 0.168, 0.001)
    0→1: (-0.124, -0.106, -0.060)
    9→10: (-0.003, -0.113, -0.084)
    1→2: (-0.082, -0.169, -0.032)
    9→13: (0.090, 0.029, -0.015)
    10→11: (0.005, 0.163, -0.033)
    19→20: (-0.015, 0.088, 0.021)
    6→7: (0.016, 0.136, -0.045)
    15→16: (-0.011, 0.125, 0.025)
    2→3: (-0.030, -0.152, -0.034)
    11→12: (0.003, 0.136, -0.002)
    7→8: (0.016, 0.121, -0.018)

==== a_100101_196 ====
Dłoń 1 (Right):
  Punkt 0: x=0.458, y=0.722, z=-0.000
  Punkt 1: x=0.572, y=0.653, z=-0.035
  Punkt 2: x=0.646, y=0.516, z=-0.048
  Punkt 3: x=0.662, y=0.380, z=-0.062
  Punkt 4: x=0.685, y=0.273, z=-0.072
  Punkt 5: x=0.583, y=0.373, z=-0.014
  Punkt 6: x=0.585, y=0.295, z=-0.076
  Punkt 7: x=0.569, y=0.394, z=-0.115
  Punkt 8: x=0.558, y=0.487, z=-0.130
  Punkt 9: x=0.503, y=0.376, z=-0.020
  Punkt 10: x=0.508, y=0.297, z=-0.090
  Punkt 11: x=0.507, y=0.429, z=-0.116
  Punkt 12: x=0.506, y=0.538, z=-0.118
  Punkt 13: x=0.434, y=0.400, z=-0.035
  Punkt 14: x=0.428, y=0.345, z=-0.106
  Punkt 15: x=0.439, y=0.481, z=-0.105
  Punkt 16: x=0.448, y=0.577, z=-0.084
  Punkt 17: x=0.368, y=0.437, z=-0.052
  Punkt 18: x=0.363, y=0.385, z=-0.100
  Punkt 19: x=0.378, y=0.481, z=-0.094
  Punkt 20: x=0.395, y=0.554, z=-0.075
  Wektory:
    3→4: (0.023, -0.107, -0.010)
    0→5: (0.125, -0.349, -0.014)
    17→18: (-0.005, -0.052, -0.048)
    0→17: (-0.089, -0.285, -0.052)
    13→14: (-0.006, -0.055, -0.072)
    13→17: (-0.066, 0.037, -0.017)
    18→19: (0.015, 0.096, 0.007)
    5→6: (0.002, -0.077, -0.062)
    5→9: (-0.080, 0.004, -0.006)
    14→15: (0.011, 0.136, 0.002)
    0→1: (0.114, -0.069, -0.035)
    9→10: (0.005, -0.080, -0.070)
    1→2: (0.075, -0.137, -0.013)
    9→13: (-0.069, 0.023, -0.015)
    10→11: (-0.001, 0.133, -0.026)
    19→20: (0.017, 0.074, 0.018)
    6→7: (-0.017, 0.099, -0.039)
    15→16: (0.009, 0.096, 0.021)
    2→3: (0.016, -0.137, -0.014)
    11→12: (-0.001, 0.108, -0.001)
    7→8: (-0.011, 0.093, -0.015)

==== a_100101_196_flipped ====
Dłoń 1 (Left (flipped)):
  Punkt 0: x=0.524, y=0.724, z=-0.000
  Punkt 1: x=0.422, y=0.645, z=-0.053
  Punkt 2: x=0.351, y=0.510, z=-0.083
  Punkt 3: x=0.328, y=0.384, z=-0.113
  Punkt 4: x=0.308, y=0.277, z=-0.137
  Punkt 5: x=0.416, y=0.368, z=-0.026
  Punkt 6: x=0.414, y=0.291, z=-0.092
  Punkt 7: x=0.428, y=0.403, z=-0.135
  Punkt 8: x=0.439, y=0.504, z=-0.154
  Punkt 9: x=0.496, y=0.371, z=-0.026
  Punkt 10: x=0.493, y=0.285, z=-0.095
  Punkt 11: x=0.500, y=0.419, z=-0.123
  Punkt 12: x=0.501, y=0.530, z=-0.126
  Punkt 13: x=0.571, y=0.394, z=-0.037
  Punkt 14: x=0.567, y=0.339, z=-0.108
  Punkt 15: x=0.560, y=0.475, z=-0.110
  Punkt 16: x=0.551, y=0.577, z=-0.091
  Punkt 17: x=0.641, y=0.435, z=-0.053
  Punkt 18: x=0.635, y=0.388, z=-0.103
  Punkt 19: x=0.618, y=0.478, z=-0.099
  Punkt 20: x=0.605, y=0.551, z=-0.084
  Wektory:
    3→4: (-0.019, -0.106, -0.024)
    0→5: (-0.109, -0.356, -0.026)
    17→18: (-0.005, -0.047, -0.049)
    0→17: (0.116, -0.290, -0.053)
    13→14: (-0.003, -0.056, -0.071)
    13→17: (0.070, 0.041, -0.016)
    18→19: (-0.018, 0.090, 0.003)
    5→6: (-0.002, -0.077, -0.066)
    5→9: (0.080, 0.002, -0.000)
    14→15: (-0.007, 0.136, -0.001)
    0→1: (-0.102, -0.080, -0.053)
    9→10: (-0.003, -0.086, -0.069)
    1→2: (-0.071, -0.135, -0.030)
    9→13: (0.075, 0.024, -0.011)
    10→11: (0.007, 0.134, -0.028)
    19→20: (-0.012, 0.073, 0.016)
    6→7: (0.014, 0.112, -0.043)
    15→16: (-0.009, 0.102, 0.019)
    2→3: (-0.023, -0.126, -0.030)
    11→12: (0.001, 0.111, -0.003)
    7→8: (0.012, 0.101, -0.019)

==== a_100101_197 ====
Dłoń 1 (Right):
  Punkt 0: x=0.509, y=0.779, z=-0.000
  Punkt 1: x=0.622, y=0.679, z=-0.039
  Punkt 2: x=0.694, y=0.472, z=-0.051
  Punkt 3: x=0.702, y=0.295, z=-0.064
  Punkt 4: x=0.691, y=0.159, z=-0.069
  Punkt 5: x=0.628, y=0.338, z=-0.017
  Punkt 6: x=0.633, y=0.200, z=-0.087
  Punkt 7: x=0.626, y=0.320, z=-0.122
  Punkt 8: x=0.622, y=0.431, z=-0.133
  Punkt 9: x=0.545, y=0.352, z=-0.024
  Punkt 10: x=0.554, y=0.219, z=-0.107
  Punkt 11: x=0.566, y=0.380, z=-0.132
  Punkt 12: x=0.573, y=0.502, z=-0.127
  Punkt 13: x=0.467, y=0.384, z=-0.042
  Punkt 14: x=0.474, y=0.287, z=-0.128
  Punkt 15: x=0.505, y=0.455, z=-0.125
  Punkt 16: x=0.526, y=0.572, z=-0.099
  Punkt 17: x=0.392, y=0.433, z=-0.062
  Punkt 18: x=0.409, y=0.368, z=-0.125
  Punkt 19: x=0.444, y=0.482, z=-0.123
  Punkt 20: x=0.470, y=0.568, z=-0.105
  Wektory:
    3→4: (-0.012, -0.135, -0.006)
    0→5: (0.119, -0.441, -0.017)
    17→18: (0.016, -0.065, -0.063)
    0→17: (-0.116, -0.347, -0.062)
    13→14: (0.007, -0.097, -0.086)
    13→17: (-0.075, 0.049, -0.020)
    18→19: (0.035, 0.114, 0.002)
    5→6: (0.005, -0.138, -0.070)
    5→9: (-0.083, 0.014, -0.007)
    14→15: (0.032, 0.168, 0.003)
    0→1: (0.113, -0.100, -0.039)
    9→10: (0.009, -0.132, -0.082)
    1→2: (0.073, -0.208, -0.012)
    9→13: (-0.078, 0.032, -0.017)
    10→11: (0.012, 0.160, -0.025)
    19→20: (0.026, 0.086, 0.018)
    6→7: (-0.007, 0.120, -0.035)
    15→16: (0.021, 0.117, 0.027)
    2→3: (0.008, -0.177, -0.013)
    11→12: (0.007, 0.122, 0.004)
    7→8: (-0.004, 0.111, -0.010)

==== a_100101_197_flipped ====
Dłoń 1 (Left (flipped)):
  Punkt 0: x=0.496, y=0.796, z=-0.000
  Punkt 1: x=0.384, y=0.657, z=-0.043
  Punkt 2: x=0.315, y=0.455, z=-0.065
  Punkt 3: x=0.300, y=0.290, z=-0.090
  Punkt 4: x=0.307, y=0.158, z=-0.105
  Punkt 5: x=0.384, y=0.316, z=-0.003
  Punkt 6: x=0.373, y=0.195, z=-0.074
  Punkt 7: x=0.372, y=0.333, z=-0.115
  Punkt 8: x=0.372, y=0.451, z=-0.130
  Punkt 9: x=0.465, y=0.340, z=-0.011
  Punkt 10: x=0.446, y=0.212, z=-0.094
  Punkt 11: x=0.434, y=0.387, z=-0.119
  Punkt 12: x=0.428, y=0.517, z=-0.113
  Punkt 13: x=0.545, y=0.382, z=-0.031
  Punkt 14: x=0.521, y=0.286, z=-0.111
  Punkt 15: x=0.494, y=0.464, z=-0.098
  Punkt 16: x=0.480, y=0.581, z=-0.065
  Punkt 17: x=0.619, y=0.444, z=-0.055
  Punkt 18: x=0.581, y=0.372, z=-0.108
  Punkt 19: x=0.548, y=0.488, z=-0.095
  Punkt 20: x=0.537, y=0.569, z=-0.069
  Wektory:
    3→4: (0.007, -0.132, -0.015)
    0→5: (-0.112, -0.480, -0.003)
    17→18: (-0.037, -0.072, -0.053)
    0→17: (0.123, -0.352, -0.055)
    13→14: (-0.024, -0.096, -0.081)
    13→17: (0.074, 0.062, -0.024)
    18→19: (-0.033, 0.116, 0.013)
    5→6: (-0.010, -0.121, -0.072)
    5→9: (0.081, 0.024, -0.008)
    14→15: (-0.027, 0.177, 0.013)
    0→1: (-0.112, -0.139, -0.043)
    9→10: (-0.019, -0.127, -0.083)
    1→2: (-0.069, -0.202, -0.022)
    9→13: (0.080, 0.042, -0.020)
    10→11: (-0.012, 0.175, -0.025)
    19→20: (-0.011, 0.082, 0.026)
    6→7: (-0.001, 0.138, -0.041)
    15→16: (-0.014, 0.117, 0.034)
    2→3: (-0.015, -0.165, -0.025)
    11→12: (-0.006, 0.130, 0.006)
    7→8: (-0.000, 0.118, -0.014)

==== a_100101_198 ====
Dłoń 1 (Right):
  Punkt 0: x=0.463, y=0.799, z=-0.000
  Punkt 1: x=0.578, y=0.690, z=-0.046
  Punkt 2: x=0.647, y=0.467, z=-0.058
  Punkt 3: x=0.659, y=0.281, z=-0.071
  Punkt 4: x=0.681, y=0.136, z=-0.073
  Punkt 5: x=0.590, y=0.333, z=-0.014
  Punkt 6: x=0.600, y=0.186, z=-0.089
  Punkt 7: x=0.592, y=0.307, z=-0.124
  Punkt 8: x=0.588, y=0.421, z=-0.133
  Punkt 9: x=0.505, y=0.342, z=-0.018
  Punkt 10: x=0.520, y=0.220, z=-0.108
  Punkt 11: x=0.528, y=0.386, z=-0.132
  Punkt 12: x=0.535, y=0.507, z=-0.125
  Punkt 13: x=0.425, y=0.364, z=-0.034
  Punkt 14: x=0.434, y=0.304, z=-0.128
  Punkt 15: x=0.456, y=0.478, z=-0.125
  Punkt 16: x=0.476, y=0.589, z=-0.094
  Punkt 17: x=0.352, y=0.400, z=-0.053
  Punkt 18: x=0.361, y=0.350, z=-0.116
  Punkt 19: x=0.385, y=0.466, z=-0.112
  Punkt 20: x=0.409, y=0.544, z=-0.091
  Wektory:
    3→4: (0.022, -0.145, -0.002)
    0→5: (0.127, -0.465, -0.014)
    17→18: (0.009, -0.049, -0.062)
    0→17: (-0.112, -0.399, -0.053)
    13→14: (0.008, -0.060, -0.094)
    13→17: (-0.074, 0.036, -0.019)
    18→19: (0.024, 0.116, 0.004)
    5→6: (0.009, -0.147, -0.074)
    5→9: (-0.086, 0.008, -0.004)
    14→15: (0.022, 0.174, 0.003)
    0→1: (0.115, -0.109, -0.046)
    9→10: (0.015, -0.121, -0.090)
    1→2: (0.068, -0.222, -0.012)
    9→13: (-0.079, 0.022, -0.016)
    10→11: (0.008, 0.166, -0.024)
    19→20: (0.024, 0.078, 0.021)
    6→7: (-0.008, 0.120, -0.035)
    15→16: (0.020, 0.111, 0.030)
    2→3: (0.012, -0.186, -0.013)
    11→12: (0.007, 0.121, 0.007)
    7→8: (-0.004, 0.114, -0.009)

==== a_100101_198_flipped ====
Dłoń 1 (Left (flipped)):
  Punkt 0: x=0.544, y=0.799, z=-0.000
  Punkt 1: x=0.424, y=0.649, z=-0.047
  Punkt 2: x=0.353, y=0.429, z=-0.070
  Punkt 3: x=0.331, y=0.259, z=-0.094
  Punkt 4: x=0.307, y=0.128, z=-0.108
  Punkt 5: x=0.420, y=0.298, z=-0.014
  Punkt 6: x=0.407, y=0.180, z=-0.089
  Punkt 7: x=0.413, y=0.329, z=-0.130
  Punkt 8: x=0.414, y=0.450, z=-0.142
  Punkt 9: x=0.509, y=0.312, z=-0.019
  Punkt 10: x=0.485, y=0.208, z=-0.105
  Punkt 11: x=0.480, y=0.396, z=-0.129
  Punkt 12: x=0.474, y=0.528, z=-0.122
  Punkt 13: x=0.593, y=0.346, z=-0.036
  Punkt 14: x=0.561, y=0.296, z=-0.118
  Punkt 15: x=0.543, y=0.477, z=-0.108
  Punkt 16: x=0.531, y=0.594, z=-0.075
  Punkt 17: x=0.670, y=0.395, z=-0.058
  Punkt 18: x=0.630, y=0.349, z=-0.106
  Punkt 19: x=0.607, y=0.461, z=-0.093
  Punkt 20: x=0.599, y=0.535, z=-0.067
  Wektory:
    3→4: (-0.024, -0.131, -0.014)
    0→5: (-0.124, -0.501, -0.014)
    17→18: (-0.040, -0.046, -0.048)
    0→17: (0.125, -0.404, -0.058)
    13→14: (-0.033, -0.050, -0.082)
    13→17: (0.076, 0.049, -0.022)
    18→19: (-0.024, 0.112, 0.013)
    5→6: (-0.013, -0.118, -0.075)
    5→9: (0.089, 0.013, -0.005)
    14→15: (-0.017, 0.181, 0.010)
    0→1: (-0.120, -0.150, -0.047)
    9→10: (-0.024, -0.104, -0.087)
    1→2: (-0.070, -0.220, -0.023)
    9→13: (0.084, 0.035, -0.017)
    10→11: (-0.005, 0.188, -0.024)
    19→20: (-0.008, 0.074, 0.026)
    6→7: (0.007, 0.148, -0.041)
    15→16: (-0.012, 0.117, 0.032)
    2→3: (-0.023, -0.170, -0.024)
    11→12: (-0.006, 0.132, 0.008)
    7→8: (0.001, 0.121, -0.013)

==== a_100101_199 ====
Dłoń 1 (Right):
  Punkt 0: x=0.343, y=0.534, z=0.000
  Punkt 1: x=0.380, y=0.501, z=-0.003
  Punkt 2: x=0.408, y=0.467, z=-0.004
  Punkt 3: x=0.426, y=0.437, z=-0.007
  Punkt 4: x=0.437, y=0.413, z=-0.011
  Punkt 5: x=0.382, y=0.433, z=0.007
  Punkt 6: x=0.390, y=0.404, z=-0.004
  Punkt 7: x=0.395, y=0.411, z=-0.013
  Punkt 8: x=0.397, y=0.425, z=-0.017
  Punkt 9: x=0.363, y=0.427, z=0.005
  Punkt 10: x=0.375, y=0.398, z=-0.006
  Punkt 11: x=0.380, y=0.415, z=-0.012
  Punkt 12: x=0.380, y=0.437, z=-0.014
  Punkt 13: x=0.345, y=0.424, z=0.001
  Punkt 14: x=0.356, y=0.396, z=-0.010
  Punkt 15: x=0.362, y=0.418, z=-0.010
  Punkt 16: x=0.363, y=0.442, z=-0.006
  Punkt 17: x=0.328, y=0.425, z=-0.003
  Punkt 18: x=0.338, y=0.399, z=-0.012
  Punkt 19: x=0.345, y=0.415, z=-0.010
  Punkt 20: x=0.347, y=0.434, z=-0.006
  Wektory:
    3→4: (0.011, -0.024, -0.003)
    0→5: (0.039, -0.100, 0.007)
    17→18: (0.010, -0.026, -0.009)
    0→17: (-0.015, -0.109, -0.003)
    13→14: (0.011, -0.028, -0.011)
    13→17: (-0.017, 0.001, -0.004)
    18→19: (0.007, 0.016, 0.002)
    5→6: (0.008, -0.029, -0.010)
    5→9: (-0.019, -0.006, -0.002)
    14→15: (0.006, 0.022, 0.000)
    0→1: (0.038, -0.032, -0.003)
    9→10: (0.012, -0.029, -0.011)
    1→2: (0.027, -0.035, -0.001)
    9→13: (-0.018, -0.003, -0.004)
    10→11: (0.005, 0.017, -0.007)
    19→20: (0.003, 0.020, 0.005)
    6→7: (0.005, 0.007, -0.009)
    15→16: (0.001, 0.024, 0.004)
    2→3: (0.018, -0.029, -0.003)
    11→12: (-0.000, 0.022, -0.001)
    7→8: (0.002, 0.015, -0.004)

==== a_100101_199_flipped ====
Dłoń 1 (Left (flipped)):
  Punkt 0: x=0.634, y=0.509, z=-0.000
  Punkt 1: x=0.596, y=0.482, z=-0.009
  Punkt 2: x=0.565, y=0.438, z=-0.014
  Punkt 3: x=0.548, y=0.400, z=-0.022
  Punkt 4: x=0.538, y=0.371, z=-0.028
  Punkt 5: x=0.586, y=0.384, z=0.005
  Punkt 6: x=0.572, y=0.363, z=-0.014
  Punkt 7: x=0.577, y=0.398, z=-0.029
  Punkt 8: x=0.585, y=0.430, z=-0.035
  Punkt 9: x=0.611, y=0.382, z=0.002
  Punkt 10: x=0.596, y=0.357, z=-0.018
  Punkt 11: x=0.600, y=0.401, z=-0.028
  Punkt 12: x=0.605, y=0.439, z=-0.029
  Punkt 13: x=0.638, y=0.386, z=-0.004
  Punkt 14: x=0.623, y=0.365, z=-0.025
  Punkt 15: x=0.622, y=0.414, z=-0.025
  Punkt 16: x=0.624, y=0.450, z=-0.019
  Punkt 17: x=0.665, y=0.395, z=-0.010
  Punkt 18: x=0.651, y=0.372, z=-0.025
  Punkt 19: x=0.643, y=0.407, z=-0.023
  Punkt 20: x=0.642, y=0.436, z=-0.015
  Wektory:
    3→4: (-0.011, -0.029, -0.007)
    0→5: (-0.049, -0.125, 0.005)
    17→18: (-0.015, -0.023, -0.015)
    0→17: (0.031, -0.114, -0.010)
    13→14: (-0.015, -0.021, -0.021)
    13→17: (0.028, 0.009, -0.007)
    18→19: (-0.007, 0.034, 0.003)
    5→6: (-0.013, -0.021, -0.019)
    5→9: (0.025, -0.001, -0.003)
    14→15: (-0.000, 0.049, -0.001)
    0→1: (-0.038, -0.027, -0.009)
    9→10: (-0.014, -0.026, -0.020)
    1→2: (-0.031, -0.043, -0.005)
    9→13: (0.027, 0.004, -0.006)
    10→11: (0.003, 0.045, -0.010)
    19→20: (-0.002, 0.029, 0.007)
    6→7: (0.005, 0.035, -0.015)
    15→16: (0.002, 0.037, 0.006)
    2→3: (-0.017, -0.038, -0.007)
    11→12: (0.005, 0.038, -0.001)
    7→8: (0.008, 0.032, -0.007)

==== a_100101_2 ====
Dłoń 1 (Right):
  Punkt 0: x=0.443, y=0.746, z=0.000
  Punkt 1: x=0.562, y=0.668, z=-0.048
  Punkt 2: x=0.638, y=0.466, z=-0.066
  Punkt 3: x=0.651, y=0.300, z=-0.081
  Punkt 4: x=0.680, y=0.172, z=-0.089
  Punkt 5: x=0.558, y=0.330, z=-0.041
  Punkt 6: x=0.582, y=0.235, z=-0.114
  Punkt 7: x=0.581, y=0.375, z=-0.146
  Punkt 8: x=0.576, y=0.490, z=-0.154
  Punkt 9: x=0.466, y=0.334, z=-0.045
  Punkt 10: x=0.495, y=0.242, z=-0.131
  Punkt 11: x=0.513, y=0.426, z=-0.153
  Punkt 12: x=0.516, y=0.552, z=-0.146
  Punkt 13: x=0.383, y=0.366, z=-0.057
  Punkt 14: x=0.416, y=0.289, z=-0.147
  Punkt 15: x=0.446, y=0.474, z=-0.136
  Punkt 16: x=0.455, y=0.589, z=-0.103
  Punkt 17: x=0.305, y=0.422, z=-0.071
  Punkt 18: x=0.347, y=0.371, z=-0.138
  Punkt 19: x=0.381, y=0.499, z=-0.131
  Punkt 20: x=0.396, y=0.586, z=-0.107
  Wektory:
    3→4: (0.029, -0.127, -0.007)
    0→5: (0.115, -0.416, -0.041)
    17→18: (0.041, -0.051, -0.067)
    0→17: (-0.137, -0.324, -0.071)
    13→14: (0.034, -0.077, -0.090)
    13→17: (-0.077, 0.055, -0.014)
    18→19: (0.034, 0.128, 0.008)
    5→6: (0.024, -0.095, -0.072)
    5→9: (-0.092, 0.005, -0.003)
    14→15: (0.030, 0.185, 0.011)
    0→1: (0.119, -0.078, -0.048)
    9→10: (0.029, -0.093, -0.086)
    1→2: (0.076, -0.201, -0.018)
    9→13: (-0.084, 0.032, -0.012)
    10→11: (0.018, 0.184, -0.022)
    19→20: (0.015, 0.087, 0.024)
    6→7: (-0.001, 0.140, -0.032)
    15→16: (0.009, 0.115, 0.033)
    2→3: (0.013, -0.167, -0.016)
    11→12: (0.003, 0.125, 0.007)
    7→8: (-0.006, 0.115, -0.008)

==== a_100101_2_flipped ====
Dłoń 1 (Left (flipped)):
  Punkt 0: x=0.550, y=0.795, z=-0.000
  Punkt 1: x=0.439, y=0.657, z=-0.030
  Punkt 2: x=0.377, y=0.455, z=-0.042
  Punkt 3: x=0.361, y=0.306, z=-0.058
  Punkt 4: x=0.342, y=0.191, z=-0.067
  Punkt 5: x=0.487, y=0.316, z=0.012
  Punkt 6: x=0.435, y=0.227, z=-0.051
  Punkt 7: x=0.423, y=0.366, z=-0.090
  Punkt 8: x=0.424, y=0.483, z=-0.104
  Punkt 9: x=0.564, y=0.333, z=0.000
  Punkt 10: x=0.504, y=0.244, z=-0.071
  Punkt 11: x=0.485, y=0.418, z=-0.094
  Punkt 12: x=0.486, y=0.548, z=-0.089
  Punkt 13: x=0.642, y=0.370, z=-0.022
  Punkt 14: x=0.573, y=0.297, z=-0.094
  Punkt 15: x=0.548, y=0.478, z=-0.085
  Punkt 16: x=0.543, y=0.601, z=-0.057
  Punkt 17: x=0.716, y=0.429, z=-0.047
  Punkt 18: x=0.639, y=0.368, z=-0.102
  Punkt 19: x=0.604, y=0.496, z=-0.091
  Punkt 20: x=0.599, y=0.587, z=-0.066
  Wektory:
    3→4: (-0.019, -0.116, -0.009)
    0→5: (-0.064, -0.479, 0.012)
    17→18: (-0.077, -0.060, -0.055)
    0→17: (0.166, -0.366, -0.047)
    13→14: (-0.069, -0.074, -0.072)
    13→17: (0.075, 0.059, -0.025)
    18→19: (-0.035, 0.127, 0.011)
    5→6: (-0.052, -0.089, -0.063)
    5→9: (0.078, 0.017, -0.012)
    14→15: (-0.025, 0.181, 0.009)
    0→1: (-0.111, -0.138, -0.030)
    9→10: (-0.061, -0.089, -0.071)
    1→2: (-0.062, -0.202, -0.012)
    9→13: (0.077, 0.037, -0.022)
    10→11: (-0.018, 0.174, -0.023)
    19→20: (-0.005, 0.091, 0.026)
    6→7: (-0.012, 0.140, -0.038)
    15→16: (-0.005, 0.124, 0.028)
    2→3: (-0.017, -0.149, -0.016)
    11→12: (0.000, 0.130, 0.005)
    7→8: (0.002, 0.117, -0.014)

==== a_100101_20 ====
Dłoń 1 (Right):
  Punkt 0: x=0.566, y=0.583, z=-0.000
  Punkt 1: x=0.652, y=0.544, z=-0.015
  Punkt 2: x=0.705, y=0.436, z=-0.016
  Punkt 3: x=0.717, y=0.336, z=-0.019
  Punkt 4: x=0.727, y=0.267, z=-0.020
  Punkt 5: x=0.667, y=0.350, z=0.002
  Punkt 6: x=0.683, y=0.298, z=-0.030
  Punkt 7: x=0.667, y=0.367, z=-0.048
  Punkt 8: x=0.655, y=0.417, z=-0.055
  Punkt 9: x=0.619, y=0.345, z=-0.004
  Punkt 10: x=0.639, y=0.290, z=-0.039
  Punkt 11: x=0.630, y=0.378, z=-0.050
  Punkt 12: x=0.620, y=0.436, z=-0.049
  Punkt 13: x=0.572, y=0.350, z=-0.014
  Punkt 14: x=0.589, y=0.303, z=-0.052
  Punkt 15: x=0.589, y=0.395, z=-0.047
  Punkt 16: x=0.585, y=0.455, z=-0.034
  Punkt 17: x=0.523, y=0.366, z=-0.027
  Punkt 18: x=0.542, y=0.325, z=-0.052
  Punkt 19: x=0.549, y=0.388, z=-0.047
  Punkt 20: x=0.552, y=0.435, z=-0.036
  Wektory:
    3→4: (0.010, -0.069, -0.000)
    0→5: (0.100, -0.233, 0.002)
    17→18: (0.019, -0.041, -0.025)
    0→17: (-0.043, -0.217, -0.027)
    13→14: (0.018, -0.047, -0.038)
    13→17: (-0.049, 0.016, -0.012)
    18→19: (0.008, 0.063, 0.005)
    5→6: (0.016, -0.052, -0.032)
    5→9: (-0.048, -0.006, -0.006)
    14→15: (-0.000, 0.092, 0.005)
    0→1: (0.085, -0.038, -0.015)
    9→10: (0.021, -0.054, -0.036)
    1→2: (0.053, -0.108, -0.001)
    9→13: (-0.047, 0.005, -0.011)
    10→11: (-0.009, 0.088, -0.011)
    19→20: (0.003, 0.048, 0.010)
    6→7: (-0.016, 0.069, -0.018)
    15→16: (-0.004, 0.060, 0.013)
    2→3: (0.012, -0.100, -0.003)
    11→12: (-0.009, 0.058, 0.001)
    7→8: (-0.013, 0.050, -0.006)

==== a_100101_20_flipped ====
Dłoń 1 (Left (flipped)):
  Punkt 0: x=0.421, y=0.597, z=-0.000
  Punkt 1: x=0.339, y=0.524, z=-0.006
  Punkt 2: x=0.293, y=0.417, z=-0.010
  Punkt 3: x=0.280, y=0.333, z=-0.020
  Punkt 4: x=0.266, y=0.264, z=-0.028
  Punkt 5: x=0.345, y=0.335, z=0.022
  Punkt 6: x=0.322, y=0.286, z=-0.011
  Punkt 7: x=0.330, y=0.358, z=-0.038
  Punkt 8: x=0.343, y=0.422, z=-0.050
  Punkt 9: x=0.390, y=0.337, z=0.011
  Punkt 10: x=0.363, y=0.285, z=-0.024
  Punkt 11: x=0.368, y=0.374, z=-0.040
  Punkt 12: x=0.378, y=0.440, z=-0.042
  Punkt 13: x=0.438, y=0.347, z=-0.005
  Punkt 14: x=0.408, y=0.295, z=-0.038
  Punkt 15: x=0.406, y=0.387, z=-0.035
  Punkt 16: x=0.412, y=0.453, z=-0.023
  Punkt 17: x=0.487, y=0.369, z=-0.023
  Punkt 18: x=0.456, y=0.320, z=-0.044
  Punkt 19: x=0.445, y=0.384, z=-0.036
  Punkt 20: x=0.447, y=0.435, z=-0.024
  Wektory:
    3→4: (-0.014, -0.069, -0.008)
